Date,Open,High,Low,Close,Volume,Capital Gains
2016-10-04 00:00:00-04:00,184.84,185.07,183.2,183.79,119948100,0.0
2016-10-05 00:00:00-04:00,184.42,185.03,184.35,184.6,72816000,0.0
2016-10-06 00:00:00-04:00,184.38,184.96,183.84,184.73,62927400,0.0
2016-10-07 00:00:00-04:00,185.01,185.18,183.37,184.1,89788300,0.0
2016-10-10 00:00:00-04:00,185.06,185.52,184.91,185.06,51855000,0.0
2016-10-11 00:00:00-04:00,184.63,184.7,181.99,182.72,130367400,0.0
2016-10-12 00:00:00-04:00,182.86,183.48,182.36,182.96,73866100,0.0
2016-10-13 00:00:00-04:00,181.63,182.86,180.82,182.36,101357000,0.0
2016-10-14 00:00:00-04:00,183.34,183.8,182.38,182.46,93346200,0.0
2016-10-17 00:00:00-04:00,182.43,182.69,181.64,181.82,58275700,0.0
2016-10-18 00:00:00-04:00,183.41,183.47,182.58,182.96,76869700,0.0
2016-10-19 00:00:00-04:00,183.23,183.76,182.87,183.45,66519200,0.0
2016-10-20 00:00:00-04:00,183.1,183.66,182.45,183.11,73639800,0.0
2016-10-21 00:00:00-04:00,183.11,183.28,182.15,183.19,89089100,0.0
2016-10-24 00:00:00-04:00,184.06,184.34,183.62,183.97,60146600,0.0
2016-10-25 00:00:00-04:00,183.79,184.05,183.19,183.35,66542300,0.0
2016-10-26 00:00:00-04:00,182.53,183.57,182.29,182.99,75705500,0.0
2016-10-27 00:00:00-04:00,183.71,183.74,182.42,182.5,77220200,0.0
2016-10-28 00:00:00-04:00,182.47,183.15,181.25,181.96,140623200,0.0
2016-10-31 00:00:00-04:00,182.29,182.52,181.8,181.97,61272500,0.0
2016-11-01 00:00:00-04:00,182.29,182.34,179.44,180.65,122781800,0.0
2016-11-02 00:00:00-04:00,180.34,180.73,179.13,179.56,103330800,0.0
2016-11-03 00:00:00-04:00,179.78,179.99,178.47,178.74,88939300,0.0
2016-11-04 00:00:00-04:00,178.85,179.69,178.4,178.54,109122100,0.0
2016-11-07 00:00:00-05:00,178.54,182.52,178.54,182.48,109794900,0.0
2016-11-08 00:00:00-05:00,182.09,183.87,181.82,183.3,106772100,0.0
2016-11-09 00:00:00-05:00,181.81,185.86,181.79,185.25,258429000,0.0
2016-11-10 00:00:00-05:00,186.03,186.9,184.25,185.71,172113300,0.0
2016-11-11 00:00:00-05:00,184.99,185.52,184.34,185.28,100552700,0.0
2016-11-14 00:00:00-05:00,185.8,186.01,184.68,185.43,94580000,0.0
2016-11-15 00:00:00-05:00,185.81,186.87,185.61,186.87,91652600,0.0
2016-11-16 00:00:00-05:00,186.26,186.75,186.14,186.52,65617700,0.0
2016-11-17 00:00:00-05:00,186.68,187.54,186.56,187.48,69797200,0.0
2016-11-18 00:00:00-05:00,187.55,187.72,186.88,187.06,86265800,0.0
2016-11-21 00:00:00-05:00,187.63,188.5,187.49,188.47,72402600,0.0
2016-11-22 00:00:00-05:00,188.78,189.02,188.11,188.84,67429000,0.0
2016-11-23 00:00:00-05:00,188.33,189.0,188.13,188.94,56620200,0.0
2016-11-25 00:00:00-05:00,189.29,189.68,189.21,189.65,37872300,0.0
2016-11-28 00:00:00-05:00,189.34,189.61,188.65,188.76,76572500,0.0
2016-11-29 00:00:00-05:00,188.79,189.58,188.49,189.12,69886700,0.0
2016-11-30 00:00:00-05:00,189.74,189.9,188.61,188.67,113291800,0.0
2016-12-01 00:00:00-05:00,188.97,188.97,187.62,187.98,79040500,0.0
2016-12-02 00:00:00-05:00,188.06,188.56,187.71,188.07,74840300,0.0
2016-12-05 00:00:00-05:00,188.9,189.54,188.71,189.2,67837800,0.0
2016-12-06 00:00:00-05:00,189.39,189.84,188.91,189.8,59877400,0.0
2016-12-07 00:00:00-05:00,189.65,192.34,189.53,192.28,110738100,0.0
2016-12-08 00:00:00-05:00,192.26,193.23,191.99,192.75,99714400,0.0
2016-12-09 00:00:00-05:00,192.98,193.94,192.94,193.92,88005800,0.0
2016-12-12 00:00:00-05:00,193.82,194.3,193.28,193.7,102016100,0.0
2016-12-13 00:00:00-05:00,194.36,195.49,194.34,194.99,110477500,0.0
2016-12-14 00:00:00-05:00,194.69,195.39,192.94,193.38,142501800,0.0
2016-12-15 00:00:00-05:00,193.62,195.03,193.39,194.18,124972600,0.0
2016-12-16 00:00:00-05:00,194.63,194.69,193.48,193.8,156420200,0.0
2016-12-19 00:00:00-05:00,193.98,194.64,193.83,194.22,90341100,0.0
2016-12-20 00:00:00-05:00,194.75,195.11,194.52,194.97,89838800,0.0
2016-12-21 00:00:00-05:00,194.84,195.01,194.42,194.42,67909000,0.0
2016-12-22 00:00:00-05:00,194.28,194.4,193.69,194.09,56219100,0.0
2016-12-23 00:00:00-05:00,194.13,194.38,193.94,194.37,36697800,0.0
2016-12-27 00:00:00-05:00,194.64,195.25,194.62,194.86,42672500,0.0
2016-12-28 00:00:00-05:00,195.11,195.13,193.13,193.24,64095000,0.0
2016-12-29 00:00:00-05:00,193.31,193.67,192.76,193.2,48696100,0.0
2016-12-30 00:00:00-05:00,193.53,193.62,191.81,192.5,108998300,0.0
2017-01-03 00:00:00-05:00,193.8,194.48,192.8,193.97,91366500,0.0
2017-01-04 00:00:00-05:00,194.3,195.27,194.29,195.12,78744400,0.0
2017-01-05 00:00:00-05:00,194.86,195.12,194.17,194.97,78379000,0.0
2017-01-06 00:00:00-05:00,195.08,196.13,194.54,195.66,71559900,0.0
2017-01-09 00:00:00-05:00,195.41,195.54,194.98,195.02,46939700,0.0
2017-01-10 00:00:00-05:00,195.04,195.87,194.63,195.02,63771900,0.0
2017-01-11 00:00:00-05:00,194.93,195.57,194.27,195.57,74650000,0.0
2017-01-12 00:00:00-05:00,195.05,195.27,193.73,195.08,72113200,0.0
2017-01-13 00:00:00-05:00,195.25,195.83,195.22,195.53,62717900,0.0
2017-01-17 00:00:00-05:00,194.89,195.29,194.45,194.84,61240800,0.0
2017-01-18 00:00:00-05:00,195.09,195.31,194.54,195.27,54793300,0.0
2017-01-19 00:00:00-05:00,195.35,195.48,194.11,194.55,66608800,0.0
2017-01-20 00:00:00-05:00,195.23,195.75,194.6,195.26,129168600,0.0
2017-01-23 00:00:00-05:00,195.26,195.32,193.99,194.75,75061600,0.0
2017-01-24 00:00:00-05:00,194.97,196.41,194.86,196.0,95555300,0.0
2017-01-25 00:00:00-05:00,196.95,197.7,196.78,197.7,84437700,0.0
2017-01-26 00:00:00-05:00,197.55,197.82,197.21,197.49,59970700,0.0
2017-01-27 00:00:00-05:00,197.57,197.71,197.0,197.18,59711100,0.0
2017-01-30 00:00:00-05:00,196.49,196.52,194.98,195.96,79737300,0.0
2017-01-31 00:00:00-05:00,195.47,196.0,194.9,195.94,75880800,0.0
2017-02-01 00:00:00-05:00,195.94,196.85,195.43,196.02,79117700,0.0
2017-02-02 00:00:00-05:00,196.02,196.43,195.33,196.15,69657600,0.0
2017-02-03 00:00:00-05:00,197.05,197.68,196.74,197.5,80563200,0.0
2017-02-06 00:00:00-05:00,197.09,197.49,196.81,197.15,57790100,0.0
2017-02-07 00:00:00-05:00,197.53,197.77,196.96,197.15,57931200,0.0
2017-02-08 00:00:00-05:00,197.15,197.54,196.61,197.41,51566200,0.0
2017-02-09 00:00:00-05:00,197.41,198.89,197.41,198.58,65955200,0.0
2017-02-10 00:00:00-05:00,198.93,199.59,198.6,199.37,66015900,0.0
2017-02-13 00:00:00-05:00,199.86,200.71,199.83,200.45,55182100,0.0
2017-02-14 00:00:00-05:00,200.27,201.26,199.93,201.25,71109000,0.0
2017-02-15 00:00:00-05:00,201.04,202.49,200.99,202.3,86785800,0.0
2017-02-16 00:00:00-05:00,202.33,202.51,201.38,202.13,84722400,0.0
2017-02-17 00:00:00-05:00,201.47,202.45,201.45,202.45,77204100,0.0
2017-02-21 00:00:00-05:00,202.82,203.83,202.81,203.66,88946100,0.0
2017-02-22 00:00:00-05:00,203.25,203.7,203.09,203.48,62115200,0.0
2017-02-23 00:00:00-05:00,203.99,204.01,202.86,203.61,74615900,0.0
2017-02-24 00:00:00-05:00,202.77,203.91,202.73,203.87,82381600,0.0
2017-02-27 00:00:00-05:00,203.79,204.36,203.54,204.19,56515400,0.0
2017-02-28 00:00:00-05:00,203.81,204.05,203.25,203.64,96961900,0.0
2017-03-01 00:00:00-05:00,205.29,206.95,205.28,206.49,149158200,0.0
2017-03-02 00:00:00-05:00,206.3,206.31,205.14,205.19,70246000,0.0
2017-03-03 00:00:00-05:00,205.1,205.48,204.72,205.32,81974300,0.0
2017-03-06 00:00:00-05:00,204.53,205.06,204.1,204.71,55391500,0.0
